BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,BUFF_DIST
Manhattan,002100,1002100,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,0
Staten Island,012805,5012805,I,SI25,Oakwood-Oakwood Beach,3901,0
Staten Island,012806,5012806,I,SI25,Oakwood-Oakwood Beach,3901,0
Brooklyn,096000,3096000,I,BK50,Canarsie,4009,0
Brooklyn,096200,3096200,I,BK50,Canarsie,4009,0
Queens,077300,4077300,I,QN60,Kew Gardens,4111,0
Queens,013400,4013400,I,QN60,Kew Gardens,4111,0
Queens,024300,4024300,E,QN50,Elmhurst-Maspeth,4109,0
Queens,051500,4051500,I,QN30,Maspeth,4110,0
Queens,014100,4014100,E,QN70,Astoria,4101,0
Queens,071100,4071100,I,QN17,Forest Hills,4108,0
Queens,071305,4071305,I,QN17,Forest Hills,4108,0
Queens,038100,4038100,E,QN26,North Corona,4102,0
Queens,038302,4038302,I,QN99,park-cemetery-etc-Queens,4107,0
Queens,017800,4017800,E,QN55,South Ozone Park,4113,0
Queens,084000,4084000,I,QN55,South Ozone Park,4113,0
Brooklyn,061002,3061002,I,BK19,Brighton Beach,4018,0
Brooklyn,061004,3061004,E,BK19,Brighton Beach,4018,0
Brooklyn,060800,3060800,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,0
Brooklyn,061003,3061003,E,BK19,Brighton Beach,4018,0
Bronx,038000,2038000,E,BX44,Williamsbridge-Olinville,3702,0
Manhattan,012900,1012900,I,MN15,Clinton,3807,0
Manhattan,013500,1013500,E,MN15,Clinton,3807,0
Brooklyn,029200,3029200,E,BK27,Bath Beach,4017,0
Brooklyn,029400,3029400,E,BK28,Bensonhurst West,4017,0
Staten Island,002002,5002002,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,0
Staten Island,005000,5005000,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,0
Staten Island,027302,5027302,I,SI05,New Springville-Bloomfield-Travis,3902,0
Staten Island,027900,5027900,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,0
Staten Island,020801,5020801,I,SI32,Rossville-Woodrow,3901,0
Staten Island,020803,5020803,I,SI32,Rossville-Woodrow,3901,0
Brooklyn,044900,3044900,E,BK90,East Williamsburg,4001,0
Brooklyn,058900,3058900,I,BK76,Greenpoint,4001,0
Queens,058100,4058100,I,QN20,Ridgewood,4110,0
Queens,057700,4057700,E,QN19,Glendale,4110,0
Queens,091800,4091800,E,QN99,park-cemetery-etc-Queens,4114,0
Queens,092200,4092200,I,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4114,0
Queens,057900,4057900,E,QN19,Glendale,4110,0
Queens,061301,4061301,I,QN20,Ridgewood,4110,0
Brooklyn,069800,3069800,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,0
Brooklyn,070201,3070201,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,0
Staten Island,014606,5014606,I,SI54,Great Kills,3901,0
Staten Island,013204,5013204,I,SI25,Oakwood-Oakwood Beach,3901,0
Queens,053500,4053500,E,QN30,Maspeth,4110,0
Queens,059500,4059500,I,QN20,Ridgewood,4110,0
Queens,101001,4101001,E,QN15,Far Rockaway-Bayswater,4114,0
Queens,101002,4101002,I,QN15,Far Rockaway-Bayswater,4114,0
Brooklyn,062200,3062200,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,0
Brooklyn,066600,3066600,I,BK99,park-cemetery-etc-Brooklyn,4009,0
Queens,004002,4004002,I,QN56,Ozone Park,4113,0
Queens,005400,4005400,I,QN56,Ozone Park,4113,0
Queens,008600,4008600,I,QN56,Ozone Park,4113,0
Queens,004200,4004200,E,QN53,Woodhaven,4111,0
Queens,003600,4003600,E,QN53,Woodhaven,4111,0
Queens,002200,4002200,I,QN53,Woodhaven,4111,0
Queens,003000,4003000,I,QN53,Woodhaven,4111,0
Brooklyn,000100,3000100,I,BK09,Brooklyn Heights-Cobble Hill,4004,0
Brooklyn,002100,3002100,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,0
Bronx,037800,2037800,E,BX44,Williamsbridge-Olinville,3702,0
Manhattan,019400,1019400,E,MN34,East Harlem North,3804,0
Brooklyn,055500,3055500,I,BK73,North Side-South Side,4001,0
Brooklyn,055700,3055700,E,BK73,North Side-South Side,4001,0
Queens,063700,4063700,I,QN19,Glendale,4110,0
Queens,063900,4063900,I,QN19,Glendale,4110,0
Staten Island,019800,5019800,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,0
Staten Island,022600,5022600,I,SI11,Charleston-Richmond Valley-Tottenville,3901,0
Manhattan,024302,1024302,E,MN03,Central Harlem North-Polo Grounds,3803,0
Manhattan,031100,1031100,I,MN99,park-cemetery-etc-Manhattan,3801,0
Queens,006202,4006202,I,QN57,Lindenwood-Howard Beach,4113,0
Brooklyn,120200,3120200,E,BK83,Cypress Hills-City Line,4008,0
Brooklyn,120800,3120800,E,BK82,East New York,4008,0
Bronx,028300,2028300,E,BX29,Spuyten Duyvil-Kingsbridge,3701,0
Manhattan,030900,1030900,E,MN01,Marble Hill-Inwood,3801,0
Queens,156700,4156700,I,QN43,Bellerose,4105,0
Queens,162100,4162100,I,QN43,Bellerose,4105,0
Queens,099801,4099801,E,QN15,Far Rockaway-Bayswater,4114,0
Queens,100802,4100802,E,QN15,Far Rockaway-Bayswater,4114,0
Manhattan,019200,1019200,E,MN34,East Harlem North,3804,0
Manhattan,024200,1024200,E,MN34,East Harlem North,3804,0
Queens,018401,4018401,E,QN76,Baisley Park,4112,0
Queens,018402,4018402,I,QN76,Baisley Park,4112,0
Queens,064102,4064102,E,QN99,park-cemetery-etc-Queens,4111,0
Bronx,029600,2029600,E,BX49,Pelham Parkway,3704,0
Queens,023600,4023600,E,QN35,Briarwood-Jamaica Hills,4106,0
Queens,023800,4023800,E,QN61,Jamaica,4112,0
Queens,042600,4042600,I,QN08,St. Albans,4112,0
Queens,043200,4043200,I,QN08,St. Albans,4112,0
Queens,095400,4095400,E,QN12,Hammels-Arverne-Edgemere,4114,0
Queens,096400,4096400,I,QN12,Hammels-Arverne-Edgemere,4114,0
Staten Island,013400,5013400,I,SI45,New Dorp-Midland Beach,3902,0
Staten Island,013800,5013800,I,SI25,Oakwood-Oakwood Beach,3901,0
Manhattan,006700,1006700,I,MN23,West Village,3810,0
Manhattan,007300,1007300,I,MN23,West Village,3810,0
Bronx,024900,2024900,I,BX36,University Heights-Morris Heights,3707,0
Bronx,025100,2025100,E,BX36,University Heights-Morris Heights,3707,0
Bronx,006000,2006000,E,BX75,Crotona Park East,3705,0
Bronx,035900,2035900,E,BX17,East Tremont,3705,0
Bronx,036100,2036100,E,BX17,East Tremont,3705,0
Queens,029700,4029700,E,QN63,Woodside,4109,0
Queens,029900,4029900,I,QN99,park-cemetery-etc-Queens,4101,0
Queens,099200,4099200,E,QN12,Hammels-Arverne-Edgemere,4114,0
Queens,010800,4010800,I,QN54,Richmond Hill,4111,0
Queens,011800,4011800,I,QN54,Richmond Hill,4111,0
Bronx,024800,2024800,I,BX49,Pelham Parkway,3704,0
Bronx,037400,2037400,E,BX44,Williamsbridge-Olinville,3702,0
Bronx,037600,2037600,E,BX44,Williamsbridge-Olinville,3702,0
Queens,027600,4027600,E,QN76,Baisley Park,4112,0
Queens,027800,4027800,E,QN76,Baisley Park,4112,0
Queens,003400,4003400,E,QN53,Woodhaven,4111,0
Queens,026400,4026400,E,QN01,South Jamaica,4112,0
Bronx,032400,2032400,E,BX07,Bronxdale,3704,0
Bronx,032600,2032600,I,BX31,Allerton-Pelham Gardens,3704,0
Queens,097202,4097202,E,QN12,Hammels-Arverne-Edgemere,4114,0
Queens,097204,4097204,E,QN12,Hammels-Arverne-Edgemere,4114,0
Queens,018200,4018200,E,QN76,Baisley Park,4112,0
Queens,018600,4018600,I,QN76,Baisley Park,4112,0
Bronx,027401,2027401,I,BX10,Pelham Bay-Country Club-City Island,3703,0
Bronx,027600,2027600,I,BX99,park-cemetery-etc-Bronx,3703,0
Brooklyn,012200,3012200,E,BK32,Sunset Park West,4012,0
Bronx,029302,2029302,I,BX29,Spuyten Duyvil-Kingsbridge,3701,0
Bronx,029700,2029700,I,BX29,Spuyten Duyvil-Kingsbridge,3701,0
