BoroName,CT2010,BoroCT2010,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area,BUFF_DIST
Queens,139900,4139900,QN46,Bayside-Bayside Hills,4104,8227.897272,3968601.41,0
Queens,144100,4144100,QN46,Bayside-Bayside Hills,4104,8947.044079,3627719.914,0
Brooklyn,001500,3001500,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,9621.617725,3310755.647,0
Brooklyn,003100,3003100,BK68,Fort Greene,4004,7677.114187,3103363.934,0
Queens,033401,4033401,QN08,St. Albans,4112,10725.35207,6034825.013,0
Staten Island,013203,5013203,SI54,Great Kills,3901,15188.23468,11116096.57,0
Brooklyn,035700,3035700,BK61,Crown Heights North,4006,6564.457402,1967030.997,0
Brooklyn,035900,3035900,BK61,Crown Heights North,4006,6551.100871,1952759.916,0
Bronx,014100,2014100,BX35,Morrisania-Melrose,3705,6841.722985,1907232.438,0
Bronx,018500,2018500,BX35,Morrisania-Melrose,3705,10321.29693,4434780.54,0
Bronx,007100,2007100,BX34,Melrose South-Mott Haven North,3710,8622.340534,2843661.987,0
Bronx,018400,2018400,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,9097.856712,4814309.849,0
Bronx,016400,2016400,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,5508.377196,1768563.774,0
Manhattan,028100,1028100,MN35,Washington Heights North,3801,4900.260605,983021.4927,0
Manhattan,027300,1027300,MN35,Washington Heights North,3801,8400.213427,1901404.86,0
Manhattan,027500,1027500,MN35,Washington Heights North,3801,11146.55592,2947641.608,0
Staten Island,003900,5003900,SI08,Grymes Hill-Clifton-Fox Hills,3903,11532.19979,6292489.543,0
Brooklyn,028100,3028100,BK35,Stuyvesant Heights,4003,5389.338368,1743468.124,0
Bronx,045800,2045800,BX03,Eastchester-Edenwald-Baychester,3702,6478.786903,2582516.419,0
Bronx,046000,2046000,BX03,Eastchester-Edenwald-Baychester,3702,7510.861057,3096846.376,0
Bronx,048400,2048400,BX03,Eastchester-Edenwald-Baychester,3702,12428.18352,7465667.129,0
Bronx,044901,2044901,BX62,Woodlawn-Wakefield,3702,5633.38906,1706515.644,0
Bronx,044902,2044902,BX62,Woodlawn-Wakefield,3702,5935.017291,1681787.255,0
Queens,051100,4051100,QN30,Maspeth,4110,9403.421402,3048433.926,0
Manhattan,023802,1023802,MN31,Lenox Hill-Roosevelt Island,3805,10123.65436,2699017.054,0
Queens,025400,4025400,QN01,South Jamaica,4112,12208.47726,6798492.072,0
Manhattan,008601,1008601,MN19,Turtle Bay-East Midtown,3808,6332.850896,1221384.836,0
Queens,044601,4044601,QN61,Jamaica,4112,6255.706495,2419638.947,0
Queens,046000,4046000,QN61,Jamaica,4112,6262.824035,2381695.318,0
Queens,021200,4021200,QN61,Jamaica,4112,8201.875278,2536195.918,0
Queens,024000,4024000,QN61,Jamaica,4112,8002.030606,2901925.96,0
Queens,013700,4013700,QN72,Steinway,4101,7877.751018,2152435.34,0
Queens,006900,4006900,QN71,Old Astoria,4101,6617.187739,2266843.264,0
Queens,007100,4007100,QN71,Old Astoria,4101,8689.483838,2101574.648,0
Queens,006501,4006501,QN70,Astoria,4101,5124.691061,1198418.187,0
Queens,012500,4012500,QN72,Steinway,4101,7021.101722,1752217.165,0
Queens,097203,4097203,QN12,Hammels-Arverne-Edgemere,4114,32394.74587,14143047.98,0
Brooklyn,015200,3015200,BK30,Dyker Heights,4013,8536.289622,2884171.018,0
Brooklyn,015000,3015000,BK30,Dyker Heights,4013,5237.641008,1436079.909,0
Brooklyn,015400,3015400,BK99,park-cemetery-etc-Brooklyn,4013,14530.43644,9969049.295,0
Manhattan,006600,1006600,MN20,Murray Hill-Kips Bay,3808,5497.310706,1880429.457,0
Manhattan,007000,1007000,MN20,Murray Hill-Kips Bay,3808,5538.1038,1908709.297,0
Queens,005800,4005800,QN56,Ozone Park,4113,11933.61135,6432379.711,0
Brooklyn,030400,3030400,BK29,Bensonhurst East,4017,13718.40505,4990405.42,0
Queens,009500,4009500,QN72,Steinway,4101,6035.059549,1770676.824,0
Queens,009900,4009900,QN99,park-cemetery-etc-Queens,4101,8559.814926,2682800.953,0
Queens,010300,4010300,QN72,Steinway,4101,9276.140901,2695886.776,0
Queens,035200,4035200,QN08,St. Albans,4112,13006.76666,6514364.169,0
Staten Island,002700,5002700,SI37,Stapleton-Rosebank,3903,6745.567671,2702766.259,0
Manhattan,014402,1014402,MN32,Yorkville,3805,6915.882276,1886917.732,0
Manhattan,015200,1015200,MN32,Yorkville,3805,8783.161011,1913189.431,0
Manhattan,014700,1014700,MN14,Lincoln Square,3806,3367.167814,704091.0174,0
Staten Island,011202,5011202,SI45,New Dorp-Midland Beach,3902,19746.22552,21697599.28,0
Staten Island,012804,5012804,SI45,New Dorp-Midland Beach,3902,14737.16841,9431497.85,0
Brooklyn,091000,3091000,BK81,Brownsville,4007,6092.210747,2281443.664,0
Brooklyn,091200,3091200,BK81,Brownsville,4007,5530.135923,1800466.564,0
Brooklyn,118201,3118201,BK83,Cypress Hills-City Line,4008,4880.982097,1360340.166,0
Brooklyn,118202,3118202,BK83,Cypress Hills-City Line,4008,4918.216346,1337843.728,0
Brooklyn,118400,3118400,BK83,Cypress Hills-City Line,4008,5966.706866,2204317.903,0
Queens,041400,4041400,QN01,South Jamaica,4112,10098.68519,5132816.403,0
Queens,044000,4044000,QN01,South Jamaica,4112,9019.055173,4055561.197,0
Staten Island,009700,5009700,SI22,West New Brighton-New Brighton-St. George,3903,22660.79509,11087584.13,0
Manhattan,021900,1021900,MN06,Manhattanville,3802,7846.915112,3004764.554,0
Staten Island,017007,5017007,SI48,Arden Heights,3901,15888.1681,15717469.56,0
Manhattan,017800,1017800,MN34,East Harlem North,3804,6844.212513,2662724.193,0
Queens,099701,4099701,QN47,Ft. Totten-Bay Terrace-Clearview,4103,13357.70088,10653879.03,0
Manhattan,030700,1030700,MN01,Marble Hill-Inwood,3801,4148.171531,908014.7298,0
Staten Island,020100,5020100,SI07,Westerleigh,3903,14496.55512,6756462.894,0
Staten Island,024401,5024401,SI11,Charleston-Richmond Valley-Tottenville,3901,24622.94269,22757083.77,0
Bronx,005902,2005902,BX14,East Concourse-Concourse Village,3708,5206.208333,766665.2226,0
Bronx,006100,2006100,BX14,East Concourse-Concourse Village,3708,8370.144082,2605984.724,0
Staten Island,024700,5024700,SI28,Port Richmond,3903,10772.49786,5207331.546,0
Staten Island,025100,5025100,SI28,Port Richmond,3903,16988.92878,12801492.07,0
Staten Island,029102,5029102,SI05,New Springville-Bloomfield-Travis,3902,58470.18644,106435919.9,0
Queens,020500,4020500,QN31,Hunters Point-Sunnyside-West Maspeth,4109,11171.52052,6482333.099,0
Queens,022900,4022900,QN99,park-cemetery-etc-Queens,4109,22276.84687,14413152.71,0
Staten Island,030301,5030301,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,18497.9582,7821802.589,0
Bronx,006500,2006500,BX34,Melrose South-Mott Haven North,3710,9812.031538,2812249.041,0
Staten Island,031902,5031902,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,18063.51824,7018116.077,0
Queens,147100,4147100,QN46,Bayside-Bayside Hills,4104,10200.51804,4561921.345,0
Queens,150701,4150701,QN45,Douglas Manor-Douglaston-Little Neck,4104,15038.63357,9372852.048,0
Queens,063500,4063500,QN19,Glendale,4110,6359.73305,2043270.962,0
Manhattan,022301,1022301,MN06,Manhattanville,3802,8493.226094,1972625.016,0
Manhattan,022302,1022302,MN06,Manhattanville,3802,3985.502022,641750.2978,0
Bronx,005300,2005300,BX36,University Heights-Morris Heights,3707,4221.35428,907657.0485,0
Queens,062100,4062100,QN21,Middle Village,4110,7650.677696,2794906.78,0
Bronx,017100,2017100,BX99,park-cemetery-etc-Bronx,3708,6043.894214,1837138.948,0
Bronx,017702,2017702,BX14,East Concourse-Concourse Village,3708,6883.888428,1516815.604,0
Bronx,028900,2028900,BX29,Spuyten Duyvil-Kingsbridge,3701,5941.00363,2054653.306,0
Bronx,035600,2035600,BX03,Eastchester-Edenwald-Baychester,3702,12236.91251,4229647.324,0
Brooklyn,020700,3020700,BK64,Prospect Heights,4006,6078.465458,1468246.007,0
Brooklyn,021500,3021500,BK64,Prospect Heights,4006,6479.549211,1598022.983,0
Manhattan,021000,1021000,MN34,East Harlem North,3804,8682.731764,2157287.93,0
Manhattan,021200,1021200,MN03,Central Harlem North-Polo Grounds,3803,5760.425534,1900292.282,0
Manhattan,022102,1022102,MN03,Central Harlem North-Polo Grounds,3803,4893.839507,1065533.57,0
Manhattan,022800,1022800,MN03,Central Harlem North-Polo Grounds,3803,5758.392314,1944083.402,0
Queens,125700,4125700,QN37,Kew Gardens Hills,4106,8457.521793,3566900.491,0
Queens,077908,4077908,QN37,Kew Gardens Hills,4106,6079.430379,2156618.613,0
Brooklyn,050100,3050100,BK90,East Williamsburg,4001,6239.76112,1857843.153,0
Brooklyn,051500,3051500,BK73,North Side-South Side,4001,6866.833502,2013551.397,0
Brooklyn,054900,3054900,BK73,North Side-South Side,4001,6835.403865,2095791.691,0
Brooklyn,018300,3018300,BK68,Fort Greene,4004,4935.748035,1477789.721,0
Brooklyn,021100,3021100,BK68,Fort Greene,4004,7314.259786,1892154.195,0
Brooklyn,018501,3018501,BK68,Fort Greene,4004,4405.243376,1189462.479,0
Brooklyn,018700,3018700,BK68,Fort Greene,4004,3902.052844,917703.1409,0
Brooklyn,070000,3070000,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,6151.505937,2177086.044,0
Brooklyn,070600,3070600,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,29643.70363,15022157.92,0
Bronx,008500,2008500,BX33,Longwood,3710,6463.499631,1966131.66,0
Bronx,008700,2008700,BX33,Longwood,3710,6953.98426,2302753.017,0
Brooklyn,120000,3120000,BK82,East New York,4008,6327.813313,1620561.012,0
Bronx,008400,2008400,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,6555.897265,1674998.517,0
Bronx,006700,2006700,BX34,Melrose South-Mott Haven North,3710,6521.59049,2277490.193,0
Bronx,029301,2029301,BX29,Spuyten Duyvil-Kingsbridge,3701,8857.758792,2676687.464,0
Queens,053100,4053100,QN30,Maspeth,4110,8731.931203,4558842.345,0
Queens,093900,4093900,QN23,College Point,4103,18139.65312,7072803.065,0
Manhattan,006200,1006200,MN20,Murray Hill-Kips Bay,3808,11932.57488,3174474.628,0
Brooklyn,056300,3056300,BK76,Greenpoint,4001,8247.150256,3994878.708,0
Bronx,028500,2028500,BX29,Spuyten Duyvil-Kingsbridge,3701,10771.78187,2874317.037,0
Bronx,035100,2035100,BX22,North Riverdale-Fieldston-Riverdale,3701,13030.91545,6206939.635,0
Brooklyn,004300,3004300,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5713.77523,1786641.701,0
Brooklyn,004500,3004500,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,5503.683707,1835597.061,0
Staten Island,015400,5015400,SI99,park-cemetery-etc-Staten Island,3901,41443.07932,23365013.02,0
Staten Island,015603,5015603,SI54,Great Kills,3901,40926.29011,10209179.88,0
Bronx,014500,2014500,BX01,Claremont-Bathgate,3705,5623.717342,1954010.136,0
Bronx,014701,2014701,BX01,Claremont-Bathgate,3705,5119.079888,1494598.342,0
Brooklyn,008400,3008400,BK32,Sunset Park West,4012,6552.055246,2650333.355,0
Brooklyn,008800,3008800,BK34,Sunset Park East,4012,5710.979021,2019986.061,0
Brooklyn,017500,3017500,BK99,park-cemetery-etc-Brooklyn,4012,18789.02252,21101598.56,0
Manhattan,001001,1001001,MN28,Lower East Side,3809,3924.836577,867808.511,0
Manhattan,029500,1029500,MN01,Marble Hill-Inwood,3801,5237.025388,1460098.437,0
Queens,069400,4069400,QN03,Springfield Gardens South-Brookville,4105,12096.06314,5637806.996,0
Queens,148300,4148300,QN45,Douglas Manor-Douglaston-Little Neck,4104,17908.50944,14723337.74,0
Bronx,020501,2020501,BX36,University Heights-Morris Heights,3707,7565.836138,2949065.648,0
Brooklyn,035602,3035602,BK23,West Brighton,4018,5704.670917,1843931.285,0
Brooklyn,036200,3036200,BK19,Brighton Beach,4018,6480.707419,1845173.333,0
Brooklyn,036400,3036400,BK19,Brighton Beach,4018,5980.18277,1539580.466,0
Brooklyn,015900,3015900,BK37,Park Slope-Gowanus,4005,7069.27791,2704564.468,0
Manhattan,022200,1022200,MN11,Central Harlem South,3803,5772.832375,1953119.792,0
Manhattan,022400,1022400,MN03,Central Harlem North-Polo Grounds,3803,6182.389494,2099457.911,0
Queens,075702,4075702,QN17,Forest Hills,4108,8925.161392,3780948.412,0
Staten Island,000600,5000600,SI37,Stapleton-Rosebank,3903,22542.16951,7177814.723,0
Queens,015801,4015801,QN55,South Ozone Park,4113,7835.227697,3260032.933,0
Queens,020800,4020800,QN61,Jamaica,4112,12374.04995,5746083.682,0
Queens,024600,4024600,QN61,Jamaica,4112,7805.685683,3270870.424,0
Queens,010500,4010500,QN72,Steinway,4101,6627.150735,2131500.271,0
Queens,010701,4010701,QN72,Steinway,4101,30926.24761,17298680.01,0
Queens,018900,4018900,QN31,Hunters Point-Sunnyside-West Maspeth,4109,6248.033438,2343528.66,0
Queens,003300,4003300,QN68,Queensbridge-Ravenswood-Long Island City,4101,12373.42842,5525404.323,0
Queens,038301,4038301,QN99,park-cemetery-etc-Queens,4103,10195.37328,6407119.973,0
Queens,046200,4046200,QN61,Jamaica,4112,6935.578064,2685518.579,0
Brooklyn,121400,3121400,BK82,East New York,4008,5466.969997,1831282.971,0
Brooklyn,122000,3122000,BK82,East New York,4008,20252.41578,11429798.3,0
Staten Island,014605,5014605,SI54,Great Kills,3901,14559.54153,9495011.201,0
Manhattan,007200,1007200,MN20,Murray Hill-Kips Bay,3808,5722.94388,1877428.899,0
Manhattan,007400,1007400,MN17,Midtown-Midtown South,3807,5726.157402,1879420.361,0
Queens,088901,4088901,QN22,Flushing,4103,14969.1563,6858889.809,0
Queens,086900,4086900,QN22,Flushing,4103,12021.58402,6527025.161,0
Brooklyn,114201,3114201,BK83,Cypress Hills-City Line,4008,10545.2138,3223151.112,0
Queens,055400,4055400,QN34,Queens Village,4105,6806.192752,2368771.89,0
Queens,056000,4056000,QN34,Queens Village,4105,8503.403782,2300762.952,0
Queens,043900,4043900,QN25,Corona,4107,5891.215519,1772849.111,0
Brooklyn,036900,3036900,BK79,Ocean Hill,4007,7215.256097,2433755.687,0
Brooklyn,000700,3000700,BK09,Brooklyn Heights-Cobble Hill,4004,6302.792653,1927409.057,0
Queens,142900,4142900,QN48,Auburndale,4104,13094.02747,5720440.62,0
Queens,145101,4145101,QN48,Auburndale,4104,6870.722823,2704350.215,0
Queens,079200,4079200,QN76,Baisley Park,4112,8190.68692,3889150.397,0
Queens,006201,4006201,QN57,Lindenwood-Howard Beach,4113,8323.523229,4310186.153,0
Queens,089200,4089200,QN57,Lindenwood-Howard Beach,4113,29820.3354,30882687.84,0
Brooklyn,050202,3050202,BK40,Windsor Terrace,4012,5366.540653,1451525.209,0
Brooklyn,050400,3050400,BK40,Windsor Terrace,4012,7398.067583,2516813.79,0
Bronx,027900,2027900,BX28,Van Cortlandt Village,3701,9068.461527,2907492.697,0
Bronx,028100,2028100,BX28,Van Cortlandt Village,3701,5703.144857,1393875.868,0
Queens,036800,4036800,QN08,St. Albans,4112,6423.453715,2511265.289,0
Bronx,035800,2035800,BX03,Eastchester-Edenwald-Baychester,3702,11178.46403,7018832.118,0
Staten Island,002100,5002100,SI37,Stapleton-Rosebank,3903,22302.85823,9419722.29,0
Brooklyn,003400,3003400,BK31,Bay Ridge,4013,11209.06887,5158736.775,0
Manhattan,011100,1011100,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5695.624959,1888640.766,0
Manhattan,011500,1011500,MN15,Clinton,3807,5697.554485,1889825.672,0
Brooklyn,057500,3057500,BK76,Greenpoint,4001,7029.262143,2014844.465,0
Brooklyn,057900,3057900,BK76,Greenpoint,4001,16628.13028,7899077.82,0
Manhattan,017100,1017100,MN12,Upper West Side,3806,6578.838069,2261887.434,0
Manhattan,017900,1017900,MN12,Upper West Side,3806,6438.482908,2278120.864,0
Manhattan,018300,1018300,MN12,Upper West Side,3806,6592.535337,2391019.327,0
Manhattan,018700,1018700,MN12,Upper West Side,3806,6534.4113,2323892.279,0
Manhattan,016200,1016200,MN33,East Harlem South,3804,10030.58946,2924177.101,0
Manhattan,024000,1024000,MN99,park-cemetery-etc-Manhattan,3804,24946.23834,23466537.58,0
Bronx,011800,2011800,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,35112.08192,11022754.55,0
Queens,103201,4103201,QN15,Far Rockaway-Bayswater,4114,11041.27808,4311253.657,0
Manhattan,028300,1028300,MN35,Washington Heights North,3801,6153.079953,1622664.13,0
Manhattan,028500,1028500,MN35,Washington Heights North,3801,5113.169152,1314114.332,0
Queens,019800,4019800,QN01,South Jamaica,4112,6901.855974,2231764.832,0
Queens,019600,4019600,QN01,South Jamaica,4112,7476.959905,2402963.956,0
Queens,020200,4020200,QN01,South Jamaica,4112,5865.31459,1570995.901,0
Queens,022001,4022001,QN35,Briarwood-Jamaica Hills,4106,9596.598298,4410449.798,0
Queens,043702,4043702,QN25,Corona,4107,5926.803234,1951899.301,0
Queens,025800,4025800,QN01,South Jamaica,4112,6100.849393,2280364.8,0
Queens,008800,4008800,QN56,Ozone Park,4113,9333.642552,4717307.606,0
Brooklyn,052300,3052300,BK73,North Side-South Side,4001,4979.688555,1538749.382,0
Brooklyn,052500,3052500,BK73,North Side-South Side,4001,5049.888973,1356123.685,0
Brooklyn,070202,3070202,BK99,park-cemetery-etc-Brooklyn,4009,44384.87191,54554848.56,0
Brooklyn,070203,3070203,BK99,park-cemetery-etc-Brooklyn,4009,146017.7606,43216571.27,0
Staten Island,014607,5014607,SI54,Great Kills,3901,11422.90799,7353796.499,0
Staten Island,017012,5017012,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,16007.38799,10806297.34,0
Brooklyn,036600,3036600,BK19,Brighton Beach,4018,6655.721008,2516458.383,0
Brooklyn,037000,3037000,BK19,Brighton Beach,4018,7840.716418,3617774.273,0
Brooklyn,037401,3037401,BK26,Gravesend,4018,6927.204086,2422862.791,0
Brooklyn,040200,3040200,BK29,Bensonhurst East,4017,5858.271802,2126182.141,0
Queens,098700,4098700,QN49,Whitestone,4103,19313.57878,7162698.058,0
Manhattan,015100,1015100,MN14,Lincoln Square,3806,10116.03027,3579606.475,0
Manhattan,015500,1015500,MN14,Lincoln Square,3806,7670.851506,2035791.194,0
Bronx,005400,2005400,BX08,West Farms-Bronx River,3709,6397.436786,2133456.994,0
Bronx,005600,2005600,BX08,West Farms-Bronx River,3709,5033.520148,1511686.224,0
Bronx,015700,2015700,BX75,Crotona Park East,3705,8489.616824,3384899.208,0
Brooklyn,032700,3032700,BK60,Prospect Lefferts Gardens-Wingate,4011,7341.192432,1908911.953,0
Brooklyn,058800,3058800,BK25,Homecrest,4016,5325.469296,1718520.699,0
Brooklyn,059000,3059000,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,5777.40968,1704089.777,0
Brooklyn,060600,3060600,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,7668.707031,1950213.568,0
Queens,002400,4002400,QN54,Richmond Hill,4111,5358.130347,1516527.182,0
Queens,002600,4002600,QN54,Richmond Hill,4111,6189.626445,1593309.048,0
Brooklyn,037402,3037402,BK26,Gravesend,4018,7636.81277,3270756.207,0
Manhattan,010602,1010602,MN31,Lenox Hill-Roosevelt Island,3805,4844.724455,1344539.176,0
Manhattan,011000,1011000,MN31,Lenox Hill-Roosevelt Island,3805,5522.493013,1901324.182,0
Manhattan,011600,1011600,MN31,Lenox Hill-Roosevelt Island,3805,6372.762811,2117484.292,0
Queens,108500,4108500,QN46,Bayside-Bayside Hills,4104,9355.711453,4838779.263,0
Queens,109900,4109900,QN46,Bayside-Bayside Hills,4104,8314.447954,4114052.505,0
Queens,113300,4113300,QN46,Bayside-Bayside Hills,4104,7000.891696,2802497.736,0
Staten Island,002900,5002900,SI37,Stapleton-Rosebank,3903,10895.07217,5670289.786,0
Staten Island,003300,5003300,SI08,Grymes Hill-Clifton-Fox Hills,3903,18603.97438,9206106.556,0
Staten Island,013201,5013201,SI25,Oakwood-Oakwood Beach,3901,10037.54217,5054382.686,0
Manhattan,018200,1018200,MN34,East Harlem North,3804,5776.709891,1903851.295,0
Manhattan,018800,1018800,MN34,East Harlem North,3804,5109.093649,1599822.892,0
Manhattan,019600,1019600,MN34,East Harlem North,3804,5774.159911,1902090.871,0
Bronx,030701,2030701,BX22,North Riverdale-Fieldston-Riverdale,3701,13708.49211,4277754.545,0
Bronx,030900,2030900,BX22,North Riverdale-Fieldston-Riverdale,3701,24929.53912,13700258.02,0
Staten Island,014608,5014608,SI54,Great Kills,3901,9458.910825,4831070.528,0
Staten Island,023900,5023900,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,10995.4548,5676585.798,0
Staten Island,030302,5030302,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,13923.14359,9788328.669,0
Staten Island,007000,5007000,SI36,Old Town-Dongan Hills-South Beach,3902,26519.44775,28727547.65,0
Staten Island,000700,5000700,SI22,West New Brighton-New Brighton-St. George,3903,11383.34466,5499057.667,0
Staten Island,008100,5008100,SI22,West New Brighton-New Brighton-St. George,3903,12144.02759,8357663.552,0
Brooklyn,059800,3059800,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,7239.394544,2145271.497,0
Brooklyn,062600,3062600,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,9998.504823,3425961.06,0
Brooklyn,035000,3035000,BK23,West Brighton,4018,5880.06296,2121558.956,0
Brooklyn,035400,3035400,BK23,West Brighton,4018,11330.36752,4060737.983,0
Brooklyn,047800,3047800,BK88,Borough Park,4014,6946.930637,2380722.109,0
Staten Island,011201,5011201,SI36,Old Town-Dongan Hills-South Beach,3902,18352.8073,17602458.79,0
Staten Island,011401,5011401,SI36,Old Town-Dongan Hills-South Beach,3902,9647.616015,5672591.564,0
Manhattan,000700,1000700,MN25,Battery Park City-Lower Manhattan,3810,12076.32339,2528569.602,0
Manhattan,000900,1000900,MN25,Battery Park City-Lower Manhattan,3810,16484.09903,3122058.762,0
Staten Island,003600,5003600,SI37,Stapleton-Rosebank,3903,10483.48494,4372029.1,0
Staten Island,010500,5010500,SI35,New Brighton-Silver Lake,3903,12556.27159,8794181.854,0
Brooklyn,016100,3016100,BK64,Prospect Heights,4006,6481.072059,1964230.082,0
Brooklyn,003500,3003500,BK68,Fort Greene,4004,5043.325602,1433175.19,0
Brooklyn,017900,3017900,BK68,Fort Greene,4004,5330.115187,1705006.914,0
Queens,053800,4053800,QN34,Queens Village,4105,7196.831015,2031701.276,0
Queens,058200,4058200,QN34,Queens Village,4105,11441.37631,6066864.691,0
Staten Island,000800,5000800,SI37,Stapleton-Rosebank,3903,14770.561,8555046.082,0
Staten Island,004000,5004000,SI08,Grymes Hill-Clifton-Fox Hills,3903,16609.434,12712719.18,0
Brooklyn,016300,3016300,BK64,Prospect Heights,4006,6111.664383,1980070.64,0
Brooklyn,020500,3020500,BK64,Prospect Heights,4006,5441.543624,1718969.967,0
Manhattan,003900,1003900,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,10119.95534,3451489.475,0
Manhattan,003300,1003300,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,8170.756663,3677736.961,0
Manhattan,004700,1004700,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,5987.209071,1780550.872,0
Brooklyn,031702,3031702,BK61,Crown Heights North,4006,5031.463063,1500336.662,0
Brooklyn,031900,3031900,BK63,Crown Heights South,4011,5787.188396,1631610.704,0
Brooklyn,032100,3032100,BK63,Crown Heights South,4011,6039.885635,1724842.129,0
Brooklyn,038900,3038900,BK78,Bushwick South,4002,6785.093331,1753914.471,0
Bronx,022000,2022000,BX17,East Tremont,3705,11159.97806,2254221.422,0
Queens,065501,4065501,QN21,Middle Village,4110,11693.73907,8754287.661,0
Brooklyn,038700,3038700,BK35,Stuyvesant Heights,4003,5708.765859,2027988.23,0
Brooklyn,039500,3039500,BK78,Bushwick South,4002,5825.771333,1718425.82,0
Brooklyn,042400,3042400,BK29,Bensonhurst East,4017,6586.200844,1733612.895,0
Brooklyn,041200,3041200,BK29,Bensonhurst East,4017,5466.782988,1780125.25,0
Staten Island,027704,5027704,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,10020.85151,5668057.175,0
Brooklyn,024400,3024400,BK88,Borough Park,4014,6280.447046,1670948.349,0
Brooklyn,046800,3046800,BK88,Borough Park,4014,8979.001061,3193544.086,0
Queens,053900,4053900,QN20,Ridgewood,4110,11184.80726,6525759.689,0
Manhattan,017200,1017200,MN33,East Harlem South,3804,5797.303558,1912201.204,0
Manhattan,018000,1018000,MN34,East Harlem North,3804,6055.953593,2288094.659,0
Brooklyn,027500,3027500,BK35,Stuyvesant Heights,4003,5390.787752,1743574.563,0
Brooklyn,027700,3027700,BK35,Stuyvesant Heights,4003,5391.765764,1745688.276,0
Brooklyn,012901,3012901,BK37,Park Slope-Gowanus,4005,5410.692642,1479914.457,0
Brooklyn,012902,3012902,BK37,Park Slope-Gowanus,4005,5163.445239,1372594.009,0
Brooklyn,045300,3045300,BK77,Bushwick North,4002,8850.179312,3439556.284,0
Brooklyn,048500,3048500,BK78,Bushwick South,4002,11637.64391,6253344.163,0
Manhattan,021600,1021600,MN11,Central Harlem South,3803,5689.080827,1864443.384,0
Staten Island,018702,5018702,SI05,New Springville-Bloomfield-Travis,3902,12962.84934,10791663.91,0
Staten Island,018902,5018902,SI05,New Springville-Bloomfield-Travis,3902,13920.70583,8558393.989,0
Manhattan,019900,1019900,MN09,Morningside Heights,3802,6655.477475,2406492.135,0
Queens,033100,4033100,QN98,Airport,4102,42491.68285,31527285.63,0
Queens,090700,4090700,QN23,College Point,4103,25403.64989,22087785.57,0
Staten Island,024402,5024402,SI11,Charleston-Richmond Valley-Tottenville,3901,22514.74284,19268062.73,0
Staten Island,990100,5990100,SI99,park-cemetery-etc-Staten Island,3901,4743.128085,635701.9565,0
Brooklyn,030800,3030800,BK26,Gravesend,4018,12485.09278,7193619.624,0
Brooklyn,038200,3038200,BK26,Gravesend,4018,6175.104328,2526924.195,0
Bronx,007400,2007400,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,6409.129254,2012633.677,0
Bronx,008600,2008600,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,6419.322025,2019879.658,0
Brooklyn,118800,3118800,BK83,Cypress Hills-City Line,4008,6037.648172,1877145.284,0
Queens,074700,4074700,QN17,Forest Hills,4108,9967.96238,3179939.957,0
Brooklyn,042500,3042500,BK78,Bushwick South,4002,5251.943124,1806434.381,0
Bronx,046201,2046201,BX13,Co-op City,3703,22026.43036,23507456.88,0
Bronx,046202,2046202,BX13,Co-op City,3703,23150.19728,10304365.88,0
Bronx,022101,2022101,BX63,West Concourse,3708,3869.863272,732245.1217,0
Bronx,038301,2038301,BX40,Fordham South,3707,4142.37025,1030540.493,0
Bronx,038302,2038302,BX40,Fordham South,3707,8039.323711,1565110.494,0
Queens,155101,4155101,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,10130.32169,5175923.568,0
Queens,155102,4155102,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,23459.59677,15548071.95,0
Bronx,014702,2014702,BX01,Claremont-Bathgate,3705,5155.750987,1247172.497,0
