FID,FID_1,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area,Count_,Sum_Id,IsDestination?,FlatbushDest,ChinaDest,JamicaDest,OriginChina,DONOTUSE,OriginFlat,DoNotUse,OriginJamica
726,726,1529.02,4,Queens,152902,4152902,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,14314.69428,11120070.56,0,0,0,0,0,0,0,0,0,0,0
727,727,1571.02,4,Queens,157102,4157102,I,QN43,Bellerose,4105,9502.627485,3367081.756,0,0,0,0,0,0,0,0,0,0,0
728,728,1579.01,4,Queens,157901,4157901,I,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,13516.73277,9833175.327,0,0,0,0,0,0,0,0,0,0,0
729,729,1579.02,4,Queens,157902,4157902,I,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,11455.7969,7773114.069,0,0,0,0,0,0,0,0,0,0,0
730,730,1579.03,4,Queens,157903,4157903,I,QN44,Glen Oaks-Floral Park-New Hyde Park,4105,12918.42745,7335307.35,0,0,0,0,0,0,0,0,0,0,0
731,731,18,4,Queens,001800,4001800,I,QN53,Woodhaven,4111,6172.669829,1912263.156,0,0,0,0,0,0,0,0,0,0,0
732,732,20,4,Queens,002000,4002000,E,QN53,Woodhaven,4111,5805.078278,1548759.254,0,0,0,0,0,0,0,0,0,0,0
733,733,204,4,Queens,020400,4020400,E,QN61,Jamaica,4112,8843.42768,3087690.431,1,0,1,0,0,1,0,0,0,0,0
734,734,27.02,2,Bronx,002702,2002702,E,BX39,Mott Haven-Port Morris,3710,6090.614416,1674949.611,0,0,0,0,0,0,0,0,0,0,0
735,735,32,4,Queens,003200,4003200,E,QN53,Woodhaven,4111,5665.188928,1791170.478,0,0,0,0,0,0,0,0,0,0,0
736,736,1129,4,Queens,112900,4112900,I,QN46,Bayside-Bayside Hills,4104,9020.312501,3764154.169,0,0,0,0,0,0,0,0,0,0,0
737,737,267,4,Queens,026700,4026700,E,QN29,Elmhurst,4107,6496.952057,2259540.126,0,0,0,0,0,0,0,0,0,0,0
738,738,369.01,2,Bronx,036901,2036901,E,BX17,East Tremont,3705,4385.269662,1054250.147,0,0,0,0,0,0,0,0,0,0,0
739,739,369.02,2,Bronx,036902,2036902,E,BX17,East Tremont,3705,3456.827486,686266.8967,0,0,0,0,0,0,0,0,0,0,0
740,740,730,3,Brooklyn,073000,3073000,I,BK58,Flatlands,4009,7708.750971,1989618.32,0,0,0,0,0,0,0,0.003265338,1,0,0
741,741,732,3,Brooklyn,073200,3073200,I,BK58,Flatlands,4009,5560.7275,1717669.294,0,0,0,0,0,0,0,0.003265338,1,0,0
742,742,389,2,Bronx,038900,2038900,E,BX06,Belmont,3705,5457.198875,1860955.3,0,0,0,0,0,0,0,0,0,0,0
743,743,470,4,Queens,047000,4047000,I,QN61,Jamaica,4112,6632.604598,2471021.549,0,0,0,0,0,0,0,0,0,0,0
744,744,233.01,2,Bronx,023301,2023301,E,BX41,Mount Hope,3707,4498.012583,1272740.918,0,0,0,0,0,0,0,0,0,0,0
745,745,235.01,2,Bronx,023501,2023501,E,BX41,Mount Hope,3707,4891.910824,731673.2892,0,0,0,0,0,0,0,0,0,0,0
746,746,165,2,Bronx,016500,2016500,E,BX01,Claremont-Bathgate,3705,7491.010246,2041029.922,0,0,0,0,0,0,0,0,0,0,0
747,747,403.02,2,Bronx,040302,2040302,E,BX05,Bedford Park-Fordham North,3706,4475.294226,682700.6616,0,0,0,0,0,0,0,0,0,0,0
748,748,267.02,2,Bronx,026702,2026702,E,BX28,Van Cortlandt Village,3701,6366.483187,1819284.592,0,0,0,0,0,0,0,0,0,0,0
749,749,409,2,Bronx,040900,2040900,E,BX28,Van Cortlandt Village,3701,15483.13676,12554440.95,0,0,0,0,0,0,0,0,0,0,0
750,750,480,4,Queens,048000,4048000,I,QN61,Jamaica,4112,6510.424846,2484765.335,0,0,0,0,0,0,0,0,0,0,0
751,751,500,4,Queens,050000,4050000,E,QN07,Hollis,4112,10937.1977,3612066.078,0,0,0,0,0,0,0,0,0,0,0
752,752,64,2,Bronx,006400,2006400,E,BX08,West Farms-Bronx River,3709,5786.328891,1838840.264,0,0,0,0,0,0,0,0,0,0,0
753,753,233.02,2,Bronx,023302,2023302,E,BX41,Mount Hope,3707,3601.911511,678959.3228,0,0,0,0,0,0,0,0,0,0,0
754,754,235.02,2,Bronx,023502,2023502,E,BX41,Mount Hope,3707,6434.824541,1034951.04,0,0,0,0,0,0,0,0,0,0,0
755,755,188,4,Queens,018800,4018800,I,QN76,Baisley Park,4112,6955.464528,1901478.547,0,0,0,0,0,0,0,0,0,0,0
756,756,192,4,Queens,019200,4019200,I,QN76,Baisley Park,4112,8038.55968,2141522.148,0,0,0,0,0,0,0,0,0,0,0
757,757,174,4,Queens,017400,4017400,I,QN55,South Ozone Park,4113,7456.079573,2073990.669,0,0,0,0,0,0,0,0,0,0,0
758,758,176,4,Queens,017600,4017600,E,QN55,South Ozone Park,4113,7440.499793,2068075.399,0,0,0,0,0,0,0,0,0,0,0
759,759,1435,4,Queens,143500,4143500,I,QN46,Bayside-Bayside Hills,4104,8640.845905,3803289.004,0,0,0,0,0,0,0,0,0,0,0
760,760,1211,4,Queens,121100,4121100,I,QN99,park-cemetery-etc-Queens,4103,15525.28658,11184981.85,0,0,0,0,0,0,0,0,0,0,0
761,761,138,4,Queens,013800,4013800,I,QN60,Kew Gardens,4111,8140.421838,1828863.662,0,0,0,0,0,0,0,0,0,0,0
762,762,284,4,Queens,028400,4028400,I,QN76,Baisley Park,4112,8934.816238,4618712.401,0,0,0,0,0,0,0,0,0,0.004368058,1
763,763,580,4,Queens,058000,4058000,I,QN34,Queens Village,4105,11859.69763,5917014.344,0,0,0,0,0,0,0,0,0,0,0
764,764,713.03,4,Queens,071303,4071303,I,QN17,Forest Hills,4108,6017.517354,1571444.178,0,0,0,0,0,0,0,0,0,0,0
765,765,779.02,4,Queens,077902,4077902,I,QN37,Kew Gardens Hills,4106,10935.86843,6065854.26,0,0,0,0,0,0,0,0,0,0,0
766,766,779.07,4,Queens,077907,4077907,E,QN37,Kew Gardens Hills,4106,6170.514179,2307804.256,0,0,0,0,0,0,0,0,0,0,0
767,767,170,4,Queens,017000,4017000,I,QN55,South Ozone Park,4113,7740.702137,2379227.122,0,0,0,0,0,0,0,0,0,0,0
768,768,194,4,Queens,019400,4019400,I,QN01,South Jamaica,4112,7753.725022,3230544.237,0,0,0,0,0,0,0,0,0,0,0
769,769,22,3,Brooklyn,002200,3002200,E,BK32,Sunset Park West,4012,10231.91417,3690653.776,0,0,0,0,0,0,0,0,0,0,0
770,770,119,2,Bronx,011900,2011900,E,BX27,Hunts Point,3710,5563.354184,1794111.264,0,0,0,0,0,0,0,0,0,0,0
771,771,974,3,Brooklyn,097400,3097400,I,BK50,Canarsie,4009,7198.095599,2712076.672,0,0,0,0,0,0,0,0,0,0,0
772,772,1098,3,Brooklyn,109800,3109800,I,BK82,East New York,4008,13569.35641,9189937.889,0,0,0,0,0,0,0,0,0,0,0
773,773,445,3,Brooklyn,044500,3044500,E,BK77,Bushwick North,4002,5590.854733,1827456.064,0,0,0,0,0,0,0,0,0,0,0
774,774,447,3,Brooklyn,044700,3044700,E,BK77,Bushwick North,4002,5524.597706,1752616.269,0,0,0,0,0,0,0,0,0,0,0
775,775,616.02,4,Queens,061602,4061602,I,QN05,Rosedale,4105,10070.86933,4551815.715,0,0,0,0,0,0,0,0,0,0,0
776,776,235.02,1,Manhattan,023502,1023502,E,MN03,Central Harlem North-Polo Grounds,3803,3399.584291,447807.7062,0,0,0,0,0,0,0,0,0,0,0
777,777,66,3,Brooklyn,006600,3006600,E,BK31,Bay Ridge,4013,5243.925222,1653273.394,0,0,0,0,0,0,0,0,0,0,0
778,778,134,3,Brooklyn,013400,3013400,I,BK31,Bay Ridge,4013,8713.72798,2887202.859,1,0,1,0,1,0,1,0,0,0,0
779,779,197.02,1,Manhattan,019702,1019702,E,MN11,Central Harlem South,3803,3204.620753,509562.319,0,0,0,0,0,0,0,0,0,0,0
780,780,40,1,Manhattan,004000,1004000,I,MN22,East Village,3809,5563.560179,1927630.23,0,0,0,0,0,0,0,0,0,0,0
781,781,70,3,Brooklyn,007000,3007000,I,BK31,Bay Ridge,4013,7182.337974,1586252.19,0,0,0,0,0,0,0,0,0,0,0
782,782,72,3,Brooklyn,007200,3007200,E,BK32,Sunset Park West,4012,3455.521797,653314.9588,0,0,0,0,0,0,0,0,0,0,0
783,783,38,3,Brooklyn,003800,3003800,I,BK31,Bay Ridge,4013,5026.866661,1367702.806,0,0,0,0,0,0,0,0,0,0,0
784,784,516,2,Bronx,051600,2051600,I,BX10,Pelham Bay-Country Club-City Island,3703,94401.43114,17352035.39,0,0,0,0,0,0,0,0,0,0,0
785,785,620,3,Brooklyn,062000,3062000,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,9588.799943,3439027.719,0,0,0,0,0,0,0,0,0,0,0
786,786,390,3,Brooklyn,039000,3039000,I,BK25,Homecrest,4016,6671.629552,1871911.315,0,0,0,0,0,0,0,0,0,0,0
787,787,328,2,Bronx,032800,2032800,E,BX07,Bronxdale,3704,7120.211933,2202647.784,0,0,0,0,0,0,0,0,0,0,0
788,788,340,2,Bronx,034000,2034000,E,BX07,Bronxdale,3704,5860.178835,1704073.154,0,0,0,0,0,0,0,0,0,0,0
789,789,49,3,Brooklyn,004900,3004900,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,5528.991798,1051002.953,1,0,1,1,0,0,0,0,0,0,0
790,790,63,3,Brooklyn,006300,3006300,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,5763.003838,1084239.341,0,0,0,0,0,0,0,0,0,0,0
791,791,94,3,Brooklyn,009400,3009400,E,BK34,Sunset Park East,4012,5203.583962,1625600.911,0,0,0,0,0,0,0,0,0,0,0
792,792,96,3,Brooklyn,009600,3009600,E,BK34,Sunset Park East,4012,5203.073715,1622766.586,0,0,0,0,0,0,0,0,0,0,0
793,793,82,3,Brooklyn,008200,3008200,E,BK32,Sunset Park West,4012,4989.686719,1517026.114,0,0,0,0,0,0,0,0,0,0,0
794,794,86,3,Brooklyn,008600,3008600,I,BK34,Sunset Park East,4012,4685.244936,1221916.887,0,0,0,0,0,0,0,0,0,0,0
795,795,1176.02,3,Brooklyn,117602,3117602,E,BK83,Cypress Hills-City Line,4008,5876.215313,1548007.997,0,0,0,0,0,0,0,0,0,0,0
796,796,1178,3,Brooklyn,117800,3117800,E,BK83,Cypress Hills-City Line,4008,5879.123202,1511355.897,0,0,0,0,0,0,0,0,0,0,0
797,797,328,4,Queens,032800,4032800,I,QN66,Laurelton,4105,11131.2659,3952889.819,0,0,0,0,0,0,0,0,0,0,0
798,798,205,1,Manhattan,020500,1020500,I,MN09,Morningside Heights,3802,7148.866896,2977091.342,0,0,0,0,0,0,0,0,0,0,0
799,799,349,3,Brooklyn,034900,3034900,E,BK61,Crown Heights North,4006,6098.133457,1756872.762,1,0,1,1,0,0,0,0.003265338,1,0,0
800,800,551,3,Brooklyn,055100,3055100,E,BK73,North Side-South Side,4001,7123.812366,2511177.551,0,0,0,0,0,0,0,0,0,0,0
801,801,418,2,Bronx,041800,2041800,E,BX62,Woodlawn-Wakefield,3702,7326.950481,2930549.177,1,0,1,0,0,0,0,0,0,0,0
802,802,351,3,Brooklyn,035100,3035100,E,BK61,Crown Heights North,4006,6101.303238,1755149.786,1,0,1,1,0,0,0,0.003265338,1,0,0
803,803,353,3,Brooklyn,035300,3035300,E,BK61,Crown Heights North,4006,6099.146998,1755455.712,1,0,1,1,0,0,0,0.003265338,1,0,0
804,804,1142.02,3,Brooklyn,114202,3114202,E,BK83,Cypress Hills-City Line,4008,5234.537277,1281726.173,0,0,0,0,0,0,0,0,0,0,0
805,805,642,3,Brooklyn,064200,3064200,I,BK44,Madison,4016,6854.435065,2530379.299,0,0,0,0,0,0,0,0,0,0,0
806,806,644,3,Brooklyn,064400,3064400,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,6505.531261,2145902.196,0,0,0,0,0,0,0,0,0,0,0
807,807,55,4,Queens,005500,4005500,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,5268.30131,1786237.896,0,0,0,0,0,0,0,0,0,0,0
808,808,5.02,3,Brooklyn,000502,3000502,I,BK09,Brooklyn Heights-Cobble Hill,4004,4866.854786,1038555.223,1,0,1,1,0,0,0,0,0,0,0
809,809,101,1,Manhattan,010100,1010100,I,MN17,Midtown-Midtown South,3807,5701.640276,1891336.081,0,0,0,0,0,0,0,0,0,0,0
810,810,109,1,Manhattan,010900,1010900,I,MN17,Midtown-Midtown South,3807,5703.531276,1891364.623,0,0,0,0,0,0,0,0,0,0,0
811,811,119,1,Manhattan,011900,1011900,E,MN17,Midtown-Midtown South,3807,5722.090339,1911310.522,0,0,0,0,0,0,0,0,0,0,0
812,812,125,1,Manhattan,012500,1012500,I,MN17,Midtown-Midtown South,3807,5683.937071,1875481.621,0,0,0,0,0,0,0,0,0,0,0
813,813,169,1,Manhattan,016900,1016900,I,MN12,Upper West Side,3806,5751.661335,1937087.795,0,0,0,0,0,0,0,0,0,0,0
814,814,173,1,Manhattan,017300,1017300,I,MN12,Upper West Side,3806,5735.845076,1922492.23,0,0,0,0,0,0,0,0,0,0,0
815,815,175,1,Manhattan,017500,1017500,I,MN12,Upper West Side,3806,6483.791426,2318953.183,0,0,0,0,0,0,0,0,0,0,0
816,816,225,1,Manhattan,022500,1022500,E,MN04,Hamilton Heights,3802,7936.633921,2960365.437,0,0,0,0,0,0,0,0,0,0,0
817,817,203,1,Manhattan,020300,1020300,E,MN09,Morningside Heights,3802,6065.233929,1916586.721,0,0,0,0,0,0,0,0,0,0,0
818,818,231,1,Manhattan,023100,1023100,E,MN04,Hamilton Heights,3802,5606.713344,1962710.663,0,0,0,0,0,0,0,0,0,0,0
819,819,245,1,Manhattan,024500,1024500,E,MN36,Washington Heights South,3801,6441.235061,2282409.823,0,0,0,0,0,0,0,0,0,0,0
820,820,251,1,Manhattan,025100,1025100,E,MN36,Washington Heights South,3801,5376.092541,1715989.095,0,0,0,0,0,0,0,0,0,0,0
821,821,271,1,Manhattan,027100,1027100,E,MN35,Washington Heights North,3801,6486.731743,2076588.539,0,0,0,0,0,0,0,0,0,0,0
822,822,291,1,Manhattan,029100,1029100,E,MN01,Marble Hill-Inwood,3801,5717.677244,2018145.035,0,0,0,0,0,0,0,0,0,0,0
823,823,293,1,Manhattan,029300,1029300,E,MN01,Marble Hill-Inwood,3801,5489.623556,1690644.701,0,0,0,0,0,0,0,0,0,0,0
824,824,26.01,1,Manhattan,002601,1002601,E,MN28,Lower East Side,3809,4522.842222,1141510.043,0,0,0,0,0,0,0,0,0,0,0
825,825,26.02,1,Manhattan,002602,1002602,E,MN28,Lower East Side,3809,4492.856102,1115989.344,0,0,0,0,0,0,0,0,0,0,0
826,826,11,3,Brooklyn,001100,3001100,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,5760.471688,1814052.498,1,0,1,1,0,0,0,0,0,0,0
827,827,200,3,Brooklyn,020000,3020000,E,BK30,Dyker Heights,4013,5280.942056,1451580.256,0,0,0,0,0,0,0,0,0,0,0
828,828,202,3,Brooklyn,020200,3020200,I,BK30,Dyker Heights,4013,5281.122939,1451352.492,0,0,0,0,0,0,0,0,0,0,0
829,829,160,3,Brooklyn,016000,3016000,E,BK31,Bay Ridge,4013,7935.153958,2785267.152,0,0,0,0,0,0,0,0,0,0,0
830,830,168,3,Brooklyn,016800,3016800,I,BK27,Bath Beach,4017,5646.961836,1767486.747,0,0,0,0,0,0,0,0,0,0,0
831,831,64,1,Manhattan,006400,1006400,I,MN21,Gramercy,3808,5558.706271,1938509.315,0,0,0,0,0,0,0,0,0,0,0
832,832,108,1,Manhattan,010800,1010800,I,MN19,Turtle Bay-East Midtown,3808,5627.477311,1950021.481,0,0,0,0,0,0,0,0,0,0,0
833,833,138,2,Bronx,013800,2013800,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,22553.6071,8330445.906,0,0,0,0,0,0,0,0,0,0,0
834,834,158,2,Bronx,015800,2015800,E,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,5918.691184,1751816.273,0,0,0,0,0,0,0,0,0,0,0
835,835,360.01,3,Brooklyn,036001,3036001,E,BK19,Brighton Beach,4018,4460.548325,1021600.495,0,0,0,0,0,0,0,0,0,0,0
836,836,379,2,Bronx,037900,2037900,E,BX41,Mount Hope,3707,8418.605511,2064159.329,0,0,0,0,0,0,0,0,0,0,0
837,837,381,2,Bronx,038100,2038100,E,BX41,Mount Hope,3707,6779.146638,1626409.49,0,0,0,0,0,0,0,0,0,0,0
838,838,30.01,1,Manhattan,003001,1003001,E,MN27,Chinatown,3809,4758.46093,1344750.508,1,0,1,0,1,0,1,0,0,0,0
839,839,30.02,1,Manhattan,003002,1003002,E,MN22,East Village,3809,4045.166135,841097.8381,0,0,0,0,0,0,0,0,0,0,0
840,840,59,1,Manhattan,005900,1005900,I,MN23,West Village,3810,5280.102498,1250316.241,0,0,0,0,0,0,0,0,0,0,0
841,841,892,3,Brooklyn,089200,3089200,E,BK81,Brownsville,4007,7700.07328,1932413.255,1,0,1,1,0,0,0,0,0,0,0
842,842,56,1,Manhattan,005600,1005600,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5723.843421,1878242.168,0,0,0,0,0,0,0,0,0,0,0
843,843,54,3,Brooklyn,005400,3005400,I,BK31,Bay Ridge,4013,7538.962295,1735363.348,0,0,0,0,0,0,0,0,0,0,0
844,844,25,2,Bronx,002500,2002500,E,BX39,Mott Haven-Port Morris,3710,5026.984777,1373985.986,0,0,0,0,0,0,0,0,0,0,0
845,845,152,2,Bronx,015200,2015200,E,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,8887.222579,3151751.236,0,0,0,0,0,0,0,0,0,0,0
846,846,442,2,Bronx,044200,2044200,E,BX62,Woodlawn-Wakefield,3702,7344.447014,2614475.734,0,0,0,0,0,0,0,0,0,0,0
847,847,650,4,Queens,065000,4065000,I,QN66,Laurelton,4105,9259.521289,4304578.475,0,0,0,0,0,0,0,0,0,0,0
848,848,582,3,Brooklyn,058200,3058200,E,BK25,Homecrest,4016,5388.123107,1738266.687,0,0,0,0,0,0,0,0,0,0,0
849,849,554,3,Brooklyn,055400,3055400,E,BK25,Homecrest,4016,5578.364531,1821785.667,0,0,0,0,0,0,0,0,0,0,0
850,850,556,3,Brooklyn,055600,3055600,I,BK25,Homecrest,4016,5871.357228,2079990.279,0,0,0,0,0,0,0,0,0,0,0
851,851,1522,3,Brooklyn,152200,3152200,I,BK42,Flatbush,4015,9340.196275,4194670.273,0,0,0,0,0,0,0,0,0,0,0
852,852,217,3,Brooklyn,021700,3021700,E,BK61,Crown Heights North,4006,4576.36343,1281458.048,0,0,0,0,0,0,0,0,0,0,0
853,853,834,3,Brooklyn,083400,3083400,I,BK91,East Flatbush-Farragut,4010,4991.015983,1355748.334,0,0,0,0,0,0,0,0.003265338,1,0,0
854,854,854,3,Brooklyn,085400,3085400,I,BK91,East Flatbush-Farragut,4010,7324.948252,1385790.11,0,0,0,0,0,0,0,0.003265338,1,0,0
855,855,788,4,Queens,078800,4078800,I,QN76,Baisley Park,4112,6645.696734,2072923.081,0,0,0,0,0,0,0,0,0,0,0
856,856,224.03,2,Bronx,022403,2022403,E,BX49,Pelham Parkway,3704,5656.252576,1338120.915,0,0,0,0,0,0,0,0,0,0,0
857,857,16,1,Manhattan,001600,1001600,E,MN27,Chinatown,3809,6391.788472,2233319.763,1,0,1,0,1,0,1,0,0,0,0
858,858,462.01,3,Brooklyn,046201,3046201,E,BK42,Flatbush,4015,4984.099431,1381203.789,0,0,0,0,0,0,0,0,0,0,0
859,859,462.02,3,Brooklyn,046202,3046202,E,BK46,Ocean Parkway South,4014,7378.236656,1866093.566,0,0,0,0,0,0,0,0,0,0,0
860,860,444,2,Bronx,044400,2044400,I,BX62,Woodlawn-Wakefield,3702,7796.41734,3925376.669,0,0,0,0,0,0,0,0,0,0,0
861,861,448,2,Bronx,044800,2044800,I,BX62,Woodlawn-Wakefield,3702,5439.258676,1817406.932,0,0,0,0,0,0,0,0,0,0,0
862,862,342,2,Bronx,034200,2034200,I,BX31,Allerton-Pelham Gardens,3704,5818.468297,1687802.696,0,0,0,0,0,0,0,0,0,0,0
863,863,344,2,Bronx,034400,2034400,E,BX31,Allerton-Pelham Gardens,3704,5823.581356,1690333.197,0,0,0,0,0,0,0,0,0,0,0
864,864,512,3,Brooklyn,051200,3051200,E,BK42,Flatbush,4015,5529.236286,1508346.958,0,0,0,0,0,0,0,0.003265338,1,0,0
865,865,259.01,3,Brooklyn,025901,3025901,E,BK75,Bedford,4003,4269.118632,863635.7669,0,0,0,0,0,0,0,0,0,0,0
866,866,259.02,3,Brooklyn,025902,3025902,E,BK75,Bedford,4003,3211.235839,642013.904,0,0,0,0,0,0,0,0,0,0,0
867,867,944.01,3,Brooklyn,094401,3094401,I,BK58,Flatlands,4009,10056.02406,3905513.044,0,0,0,0,0,0,0,0.003265338,1,0,0
868,868,566,4,Queens,056600,4056600,I,QN34,Queens Village,4105,5710.002666,2097114.191,0,0,0,0,0,0,0,0,0,0,0
869,869,279,1,Manhattan,027900,1027900,E,MN35,Washington Heights North,3801,7380.836447,1937418.596,0,0,0,0,0,0,0,0,0,0,0
870,870,662,3,Brooklyn,066200,3066200,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,4009,8217.524543,2488662.764,1,0,1,1,0,0,0,0.003265338,1,0,0
871,871,42,1,Manhattan,004200,1004200,I,MN22,East Village,3809,5798.981111,933480.0684,0,0,0,0,0,0,0,0,0,0,0
872,872,61,1,Manhattan,006100,1006100,I,MN23,West Village,3810,5022.851714,1528892.453,0,0,0,0,0,0,0,0,0,0,0
873,873,139,1,Manhattan,013900,1013900,I,MN15,Clinton,3807,5774.520515,1955059.852,0,0,0,0,0,0,0,0,0,0,0
874,874,167,2,Bronx,016700,2016700,E,BX01,Claremont-Bathgate,3705,6579.953245,2215210.99,0,0,0,0,0,0,0,0,0,0,0
875,875,229.02,2,Bronx,022902,2022902,E,BX41,Mount Hope,3707,4270.080861,1042641.342,0,0,0,0,0,0,0,0,0,0,0
876,876,121,5,Staten Island,012100,5012100,I,SI35,New Brighton-Silver Lake,3903,11138.02849,7991902.887,0,0,0,0,0,0,0,0,0,0,0
877,877,77,5,Staten Island,007700,5007700,E,SI22,West New Brighton-New Brighton-St. George,3903,7327.433074,2675335.154,0,0,0,0,0,0,0,0,0,0,0
878,878,11,5,Staten Island,001100,5001100,E,SI22,West New Brighton-New Brighton-St. George,3903,8693.578149,3499398.935,0,0,0,0,0,0,0,0,0,0,0
879,879,167,3,Brooklyn,016700,3016700,I,BK37,Park Slope-Gowanus,4005,6191.451895,1818261.602,0,0,0,0,0,0,0,0,0,0,0
880,880,224.04,2,Bronx,022404,2022404,E,BX49,Pelham Parkway,3704,4027.010039,999997.853,0,0,0,0,0,0,0,0,0,0,0
881,881,947,4,Queens,094700,4094700,I,QN23,College Point,4103,8723.378759,2935620.778,0,0,0,0,0,0,0,0,0,0,0
882,882,769.02,4,Queens,076902,4076902,I,QN17,Forest Hills,4108,4404.61194,1084634.362,0,0,0,0,0,0,0,0,0,0,0
883,883,982,3,Brooklyn,098200,3098200,E,BK50,Canarsie,4009,8952.013157,3723765.624,0,0,0,0,0,0,0,0,0,0,0
884,884,1058.04,3,Brooklyn,105804,3105804,E,BK93,Starrett City,4008,15701.76107,7076119.642,0,0,0,0,0,0,0,0,0,0,0
885,885,30,3,Brooklyn,003000,3003000,I,BK31,Bay Ridge,4013,4715.150749,1174204.935,0,0,0,0,0,0,0,0,0,0,0
886,886,1403,4,Queens,140300,4140300,I,QN46,Bayside-Bayside Hills,4104,8235.135052,4116709.236,0,0,0,0,0,0,0,0,0,0,0
887,887,320,4,Queens,032000,4032000,I,QN03,Springfield Gardens South-Brookville,4105,14939.84376,11179976.25,0,0,0,0,0,0,0,0,0,0,0
888,888,613.02,4,Queens,061302,4061302,I,QN20,Ridgewood,4110,10370.46084,5511490.944,0,0,0,0,0,0,0,0,0,0,0
889,889,623,4,Queens,062300,4062300,E,QN19,Glendale,4110,5381.883642,1688804.229,0,0,0,0,0,0,0,0,0,0,0
890,890,625,4,Queens,062500,4062500,I,QN19,Glendale,4110,6042.809976,2137199.183,0,0,0,0,0,0,0,0,0,0,0
891,891,745,4,Queens,074500,4074500,E,QN17,Forest Hills,4108,6396.995601,1805456.962,0,0,0,0,0,0,0,0,0,0,0
892,892,373,4,Queens,037300,4037300,I,QN27,East Elmhurst,4102,7541.914497,2570489.246,0,0,0,0,0,0,0,0,0,0,0
893,893,1017,4,Queens,101700,4101700,I,QN47,Ft. Totten-Bay Terrace-Clearview,4103,14076.42739,10682968.81,0,0,0,0,0,0,0,0,0,0,0
894,894,1141,4,Queens,114100,4114100,I,QN51,Murray Hill,4103,9904.913411,4816036.079,0,0,0,0,0,0,0,0,0,0,0
895,895,220.02,4,Queens,022002,4022002,I,QN35,Briarwood-Jamaica Hills,4106,10762.21318,3238336.612,0,0,0,0,0,0,0,0,0,0,0
896,896,450,4,Queens,045000,4045000,I,QN35,Briarwood-Jamaica Hills,4106,5557.305855,1819154.158,0,0,0,0,0,0,0,0,0,0,0
897,897,779.05,4,Queens,077905,4077905,I,QN37,Kew Gardens Hills,4106,8334.232422,2958848.762,0,0,0,0,0,0,0,0,0,0,0
898,898,1267,4,Queens,126700,4126700,I,QN38,Pomonok-Flushing Heights-Hillcrest,4106,14754.87621,8500177.158,0,0,0,0,0,0,0,0,0,0,0
899,899,1215,4,Queens,121500,4121500,E,QN62,Queensboro Hill,4103,13130.09737,6906260.853,0,0,0,0,0,0,0,0,0,0,0
900,900,1223,4,Queens,122300,4122300,I,QN38,Pomonok-Flushing Heights-Hillcrest,4106,11300.01854,5271319.451,0,0,0,0,0,0,0,0,0,0,0
901,901,1341,4,Queens,134100,4134100,I,QN41,Fresh Meadows-Utopia,4106,12584.18646,6340103,0,0,0,0,0,0,0,0,0,0,0
902,902,1417,4,Queens,141700,4141700,I,QN48,Auburndale,4104,15286.01302,9658570.08,0,0,0,0,0,0,0,0,0,0,0
903,903,471,4,Queens,047100,4047100,E,QN29,Elmhurst,4107,5796.0677,1692064.846,0,0,0,0,0,0,0,0,0,0,0
904,904,485,4,Queens,048500,4048500,E,QN50,Elmhurst-Maspeth,4109,11298.53663,3666289.006,1,0,1,0,1,0,1,0,0,0,0
905,905,360.02,3,Brooklyn,036002,3036002,E,BK19,Brighton Beach,4018,3860.148356,924220.9072,0,0,0,0,0,0,0,0,0,0,0
906,906,852,3,Brooklyn,085200,3085200,I,BK99,park-cemetery-etc-Brooklyn,4010,9241.535116,4317849.614,0,0,0,0,0,0,0,0.003265338,1,0,0
907,907,858,3,Brooklyn,085800,3085800,E,BK91,East Flatbush-Farragut,4010,5735.224612,1446162.504,0,0,0,0,0,0,0,0.003265338,1,0,0
908,908,1190,3,Brooklyn,119000,3119000,E,BK83,Cypress Hills-City Line,4008,6506.497028,1520931.561,0,0,0,0,0,0,0,0,0,0,0
909,909,1196,3,Brooklyn,119600,3119600,E,BK82,East New York,4008,7989.149129,3292426.933,0,0,0,0,0,0,0,0,0,0,0
910,910,509,3,Brooklyn,050900,3050900,E,BK72,Williamsburg,4001,5020.254509,1526103.176,0,0,0,0,0,0,0,0,0,0,0
911,911,561,3,Brooklyn,056100,3056100,I,BK76,Greenpoint,4001,8469.794906,3577947.692,0,0,0,0,0,0,0,0,0,0,0
